line_1,suburb,postal_code,state,country,location
60 EVAN ROAD,HERBERT,0836,NT,AUSTRALIA,"{'longitude': 131.14740528, 'latitude': -12.5456451}"
61 MIDDLETON CIRCUIT,GOWRIE,2904,ACT,AUSTRALIA,"{'longitude': 149.10557861, 'latitude': -35.40718205}"
66 COOPER ROAD,HALBURY,5461,SA,AUSTRALIA,"{'longitude': 138.52550304, 'latitude': -34.08589511}"
2A ALLENDALE GROVE,STONYFELL,5066,SA,AUSTRALIA,"{'longitude': 138.66899369, 'latitude': -34.93294102}"
"UNIT 308, 262 SOUTH TERRACE",ADELAIDE,5000,SA,AUSTRALIA,"{'longitude': 138.60830748, 'latitude': -34.93464172}"
"UNIT 12, 2 TOM NICHOLAS CRESCENT",FORDE,2914,ACT,AUSTRALIA,"{'longitude': 149.14393392, 'latitude': -35.1712369}"
15 PENZANCE AVENUE,CHRISTIES BEACH,5165,SA,AUSTRALIA,"{'longitude': 138.47512738, 'latitude': -35.13588416}"
63 APPLEFORD AVENUE,JACKA,2914,ACT,AUSTRALIA,"{'longitude': 149.12817291, 'latitude': -35.15920936}"
52A ROSS STREET,SALE,3850,VIC,AUSTRALIA,"{'longitude': 147.05260725, 'latitude': -38.10527275}"
138 NORTH EAST ROAD,WALKERVILLE,5081,SA,AUSTRALIA,"{'longitude': 138.61964718, 'latitude': -34.88486173}"
9 MURRJINELLE CIRCUIT,BONNER,2914,ACT,AUSTRALIA,"{'longitude': 149.13456251, 'latitude': -35.15881744}"
4 MONTPELLIER CRESCENT,TEMPLESTOWE LOWER,3107,VIC,AUSTRALIA,"{'longitude': 145.13043891, 'latitude': -37.76754785}"
"UNIT 2, 10 DORNOCH COURT",MARRARA,0812,NT,AUSTRALIA,"{'longitude': 130.89939744, 'latitude': -12.39734522}"
49 MARLIN ROAD,DUNDEE FOREST,0840,NT,AUSTRALIA,"{'longitude': 130.42979348, 'latitude': -12.80459192}"
1124 JAMES TRACK,MYPONGA,5202,SA,AUSTRALIA,"{'longitude': 138.471523, 'latitude': -35.43130031}"
"UNIT 6, 3 HANDS COURT",MALAK,0812,NT,AUSTRALIA,"{'longitude': 130.90243763, 'latitude': -12.39113373}"
31 BORONGA AVENUE,WEST PYMBLE,2073,NSW,AUSTRALIA,"{'longitude': 151.12562863, 'latitude': -33.76940617}"
"UNIT 7, 204 MACFARLANE BURNET AVENUE",MACGREGOR,2615,ACT,AUSTRALIA,"{'longitude': 149.00700072, 'latitude': -35.20538547}"
7 MCKINLAY AVENUE,GILLES PLAINS,5086,SA,AUSTRALIA,"{'longitude': 138.65800204, 'latitude': -34.85221337}"
12A GRAYLIND AVENUE,WEST PENNANT HILLS,2125,NSW,AUSTRALIA,"{'longitude': 151.04270442, 'latitude': -33.73828246}"
"UNIT 7, 17 ASHLEY DRIVE",WANNIASSA,2903,ACT,AUSTRALIA,"{'longitude': 149.10199288, 'latitude': -35.4037744}"
4 AUDLEY AVENUE,PROSPECT,5082,SA,AUSTRALIA,"{'longitude': 138.59359463, 'latitude': -34.89394097}"
66 JOYCE AVENUE,WYOMING,2250,NSW,AUSTRALIA,"{'longitude': 151.35797656, 'latitude': -33.3994661}"
8 BARRAMUNDI STREET,THROSBY,2914,ACT,AUSTRALIA,"{'longitude': 149.16655267, 'latitude': -35.19488627}"
58 MONTGOMERIE TERRACE,STREAKY BAY,5680,SA,AUSTRALIA,"{'longitude': 134.21025827, 'latitude': -32.79809311}"
144 ROWLEY ROAD,ALDINGA BEACH,5173,SA,AUSTRALIA,"{'longitude': 138.45804464, 'latitude': -35.2798446}"
30 SELLBACH STREET,WESTON,2611,ACT,AUSTRALIA,"{'longitude': 149.06172882, 'latitude': -35.33203352}"
"UNIT 9, 868 PLENTY ROAD",SOUTH MORANG,3752,VIC,AUSTRALIA,"{'longitude': 145.09266223, 'latitude': -37.64810155}"
"UNIT 503, 183 BRIDGE ROAD",RICHMOND,3121,VIC,AUSTRALIA,"{'longitude': 144.99598639, 'latitude': -37.8180374}"
"UNIT 3, 9 ROGERS STREET",PAKENHAM,3810,VIC,AUSTRALIA,"{'longitude': 145.47795182, 'latitude': -38.07567087}"
15 MCRITCHIE CRESCENT,WHYALLA STUART,5608,SA,AUSTRALIA,"{'longitude': 137.52588965, 'latitude': -33.01935174}"
"UNIT 2, 70 EAST AVENUE",BLACK FOREST,5035,SA,AUSTRALIA,"{'longitude': 138.58093469, 'latitude': -34.96022549}"
4 MAINWARING WAY,OONOONBA,4811,QLD,AUSTRALIA,"{'longitude': 146.80893076, 'latitude': -19.29127308}"
"UNIT 3, 47 JARVIS ROAD",ELIZABETH VALE,5112,SA,AUSTRALIA,"{'longitude': 138.65465086, 'latitude': -34.7565041}"
40 WHYSALL ROAD,GREENACRES,5086,SA,AUSTRALIA,"{'longitude': 138.63181475, 'latitude': -34.86620688}"
3 WALLIS DRIVE,HASTINGS,3915,VIC,AUSTRALIA,"{'longitude': 145.18514534, 'latitude': -38.30187671}"
57 LUCAS STREET,RICHMOND,5033,SA,AUSTRALIA,"{'longitude': 138.55475495, 'latitude': -34.94134283}"
3 WATTLE STREET,SPRING FARM,2570,NSW,AUSTRALIA,"{'longitude': 150.71567679, 'latitude': -34.07428274}"
2 LANG STREET,PELICAN WATERS,4551,QLD,AUSTRALIA,"{'longitude': 153.10331553, 'latitude': -26.82946583}"
6 CORONET AVENUE,WOODCROFT,5162,SA,AUSTRALIA,"{'longitude': 138.56155439, 'latitude': -35.10925797}"
29 YOUNG STREET,ORANGE,2800,NSW,AUSTRALIA,"{'longitude': 149.10049391, 'latitude': -33.24337187}"
50 JAMES WYMAN PLACE,HAMPTON PARK,3976,VIC,AUSTRALIA,"{'longitude': 145.27611886, 'latitude': -38.04086986}"
"UNIT 1, 14 THOMAS STREET",CHERMSIDE,4032,QLD,AUSTRALIA,"{'longitude': 153.03252242, 'latitude': -27.38681117}"
"UNIT 6, 1 NORMAN STREET",FINDON,5023,SA,AUSTRALIA,"{'longitude': 138.53495884, 'latitude': -34.89793751}"
9 HUNTLEY STREET,CRANBOURNE NORTH,3977,VIC,AUSTRALIA,"{'longitude': 145.32523023, 'latitude': -38.07543573}"
16 DUNLOP STREET,KERANG,3579,VIC,AUSTRALIA,"{'longitude': 143.92093537, 'latitude': -35.73960234}"
117 LEPPINGTON HOUSE DRIVE,DENHAM COURT,2565,NSW,AUSTRALIA,"{'longitude': 150.82021974, 'latitude': -33.98433064}"
49 WEST STREET,TORRENSVILLE,5031,SA,AUSTRALIA,"{'longitude': 138.55829788, 'latitude': -34.91957847}"
"UNIT 2, 532 SOUTH ROAD",MOORABBIN,3189,VIC,AUSTRALIA,"{'longitude': 145.05581614, 'latitude': -37.93597879}"
22 SKYLARK COURT,LARA,3212,VIC,AUSTRALIA,"{'longitude': 144.39938089, 'latitude': -38.03569255}"
2 LEYBURN PARADE,WOLLERT,3750,VIC,AUSTRALIA,"{'longitude': 144.99545963, 'latitude': -37.61053719}"
"UNIT 19, 10 MARGULES CRESCENT",TAYLOR,2913,ACT,AUSTRALIA,"{'longitude': 149.11615455, 'latitude': -35.15165795}"
6 MANNUM STREET,VISTA,5091,SA,AUSTRALIA,"{'longitude': 138.72158474, 'latitude': -34.83867807}"
"UNIT 8, 142 TEMPLESTOWE ROAD",TEMPLESTOWE LOWER,3107,VIC,AUSTRALIA,"{'longitude': 145.09653761, 'latitude': -37.75602659}"
2 KINGFISHER CRESCENT,ENCOUNTER BAY,5211,SA,AUSTRALIA,"{'longitude': 138.59688691, 'latitude': -35.56565}"
"UNIT 104, 15 BOWES STREET",PHILLIP,2606,ACT,AUSTRALIA,"{'longitude': 149.08662241, 'latitude': -35.34438043}"
"UNIT 5, 60 KENILWORTH ROAD",PARKSIDE,5063,SA,AUSTRALIA,"{'longitude': 138.62076924, 'latitude': -34.94704827}"
20 MOORE STREET,ELLIOTT HEADS,4670,QLD,AUSTRALIA,"{'longitude': 152.48976611, 'latitude': -24.91619792}"
"UNIT 424, 1 KALMA WAY",CAMPBELL,2612,ACT,AUSTRALIA,"{'longitude': 149.14367229, 'latitude': -35.29029323}"
12 EDWIN STREET,WEST LAKES SHORE,5020,SA,AUSTRALIA,"{'longitude': 138.48139225, 'latitude': -34.86445225}"
10 TOCAL ROAD,BOLWARRA HEIGHTS,2320,NSW,AUSTRALIA,"{'longitude': 151.58445131, 'latitude': -32.69969992}"
32 VAUCLUSE BOULEVARD,POINT COOK,3030,VIC,AUSTRALIA,"{'longitude': 144.77100396, 'latitude': -37.89383672}"
98 MORGAN STREET,MEREWETHER,2291,NSW,AUSTRALIA,"{'longitude': 151.74837922, 'latitude': -32.94078588}"
13 WEWAK PARADE,HEIDELBERG WEST,3081,VIC,AUSTRALIA,"{'longitude': 145.04497893, 'latitude': -37.74545084}"
33 DWYERS ROAD,PEAK CROSSING,4306,QLD,AUSTRALIA,"{'longitude': 152.73996884, 'latitude': -27.79488358}"
"UNIT 2, 6 KENNEDY STREET",BROOKLYN PARK,5032,SA,AUSTRALIA,"{'longitude': 138.54276434, 'latitude': -34.93108643}"
212 SOUTH ROAD,MILE END,5031,SA,AUSTRALIA,"{'longitude': 138.56960888, 'latitude': -34.92722697}"
50 HEIDELBERG STREET,EAST BRISBANE,4169,QLD,AUSTRALIA,"{'longitude': 153.04612777, 'latitude': -27.48128285}"
5 SHERWOOD STREET,WENDOUREE,3355,VIC,AUSTRALIA,"{'longitude': 143.83264774, 'latitude': -37.5263996}"
137 GREENMOUNT ROAD,GREENMOUNT,4751,QLD,AUSTRALIA,"{'longitude': 149.0339517, 'latitude': -21.17267944}"
8 VINCENT BOULEVARD,FLAGSTAFF HILL,5159,SA,AUSTRALIA,"{'longitude': 138.5861355, 'latitude': -35.04284047}"
55 TREVELYAN STREET,ELSTERNWICK,3185,VIC,AUSTRALIA,"{'longitude': 145.01292092, 'latitude': -37.89064484}"
"UNIT 2, 2 ELLIS STREET",MOUNT GAMBIER,5290,SA,AUSTRALIA,"{'longitude': 140.77121467, 'latitude': -37.82401908}"
"UNIT 20A, 171 GLOUCESTER STREET",THE ROCKS,2000,NSW,AUSTRALIA,"{'longitude': 151.20587374, 'latitude': -33.86227378}"
27 DORSET STREET,BRAHMA LODGE,5109,SA,AUSTRALIA,"{'longitude': 138.65112435, 'latitude': -34.77395276}"
45 LINDBECK CORNER,GOOGONG,2620,NSW,AUSTRALIA,"{'longitude': 149.24161813, 'latitude': -35.42973989}"
128 PENTECOST AVENUE,TURRAMURRA,2074,NSW,AUSTRALIA,"{'longitude': 151.14169656, 'latitude': -33.72983157}"
"UNIT 6, 11-15 SMITH STREET",WENTWORTHVILLE,2145,NSW,AUSTRALIA,"{'longitude': 150.96725367, 'latitude': -33.8116168}"
"UNIT 2, 400 ALDERLEY STREET",KEARNEYS SPRING,4350,QLD,AUSTRALIA,"{'longitude': 151.94116663, 'latitude': -27.58392929}"
13 WIRRAWAY CRESCENT,NORLANE,3214,VIC,AUSTRALIA,"{'longitude': 144.34022937, 'latitude': -38.09122095}"
7 GUNTHER PARADE,PASADENA,5042,SA,AUSTRALIA,"{'longitude': 138.58560787, 'latitude': -35.00431667}"
14 TRANSVAAL AVENUE,DOUBLE BAY,2028,NSW,AUSTRALIA,"{'longitude': 151.24382051, 'latitude': -33.87590512}"
24 WADE STREET,GOLDEN SQUARE,3555,VIC,AUSTRALIA,"{'longitude': 144.25928515, 'latitude': -36.76793927}"
19 GECKO STREET,MARSDEN PARK,2765,NSW,AUSTRALIA,"{'longitude': 150.80764908, 'latitude': -33.69159449}"
510 GOONENGERRY ROAD,MONTECOLLUM,2482,NSW,AUSTRALIA,"{'longitude': 153.46095227, 'latitude': -28.59780326}"
25 GEORGE STREET,PENNINGTON,5013,SA,AUSTRALIA,"{'longitude': 138.53202462, 'latitude': -34.85991281}"
29B ALLPORT AVENUE,THRUMSTER,2444,NSW,AUSTRALIA,"{'longitude': 152.82430441, 'latitude': -31.46980955}"
16 DUNKEITH AVENUE,BENOWA,4217,QLD,AUSTRALIA,"{'longitude': 153.39525068, 'latitude': -28.01174664}"
1254 FOUR CORNERS ROAD,ARGOON,2707,NSW,AUSTRALIA,"{'longitude': 145.70678355, 'latitude': -34.85451538}"
25 WILLIAMSON STREET,DOOKIE,3646,VIC,AUSTRALIA,"{'longitude': 145.68583062, 'latitude': -36.32902721}"
22 HENLEY STREET,PASCOE VALE SOUTH,3044,VIC,AUSTRALIA,"{'longitude': 144.93159495, 'latitude': -37.74981383}"
"UNIT 1, 745 BARKLY STREET",WEST FOOTSCRAY,3012,VIC,AUSTRALIA,"{'longitude': 144.86341828, 'latitude': -37.79595448}"
14 THEODORE STREET,SURREY HILLS,3127,VIC,AUSTRALIA,"{'longitude': 145.11027591, 'latitude': -37.82591285}"
25 CHESTNUT ROAD,DOVETON,3177,VIC,AUSTRALIA,"{'longitude': 145.23314687, 'latitude': -37.99304586}"
6 GREVILLEA STREET,BILOELA,4715,QLD,AUSTRALIA,"{'longitude': 150.51690491, 'latitude': -24.4036268}"
13 CANADIAN MAPLE PLACE,LYNDHURST,3975,VIC,AUSTRALIA,"{'longitude': 145.24572344, 'latitude': -38.06373919}"
2 HOBSONS ROAD,HMAS CERBERUS,3920,VIC,AUSTRALIA,"{'longitude': 145.19756469, 'latitude': -38.36424629}"
1302 OLD BULL CREEK ROAD,PARIS CREEK,5201,SA,AUSTRALIA,"{'longitude': 138.78317539, 'latitude': -35.2088434}"
14 ERNEST STREET,NORTH MACKAY,4740,QLD,AUSTRALIA,"{'longitude': 149.19106345, 'latitude': -21.12018894}"
199 DUKE ROAD,DOONAN,4562,QLD,AUSTRALIA,"{'longitude': 152.99254052, 'latitude': -26.44960743}"
6 JUMBUCK STREET,JINDALEE,4074,QLD,AUSTRALIA,"{'longitude': 152.9360411, 'latitude': -27.53646388}"
62 RUSSELL STREET,BATHURST,2795,NSW,AUSTRALIA,"{'longitude': 149.58355337, 'latitude': -33.42316724}"
"UNIT 10, 9 OCEAN STREET",COOLANGATTA,4225,QLD,AUSTRALIA,"{'longitude': 153.52543348, 'latitude': -28.17106873}"
"UNIT 49, 23 TRISTAN COURT",BENOWA,4217,QLD,AUSTRALIA,"{'longitude': 153.39599385, 'latitude': -28.00163609}"
"UNIT 219, 232-242 ROUSE STREET",PORT MELBOURNE,3207,VIC,AUSTRALIA,"{'longitude': 144.93747158, 'latitude': -37.84068967}"
45 JANET STREET,MEREWETHER,2291,NSW,AUSTRALIA,"{'longitude': 151.75175671, 'latitude': -32.9472689}"
